Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,0.834568,2427.57,2908.77435990836,0.0003437874088079849
2021/02,0.926596875,2427.57,2619.8771715045987,0.0003816972837034565
2021/03,0.9423225714285712,2427.57,2576.156056964419,0.00038817524167318395
2021/04,0.9155471428571428,2427.57,2651.4964509902748,0.00037714551706321246
2021/05,0.9076227142857144,2427.57,2674.6465924560534,0.0003738811710005126
2021/06,0.900219,2427.57,2696.643816671277,0.0003708313251523128
2021/07,0.900037,2427.57,2697.1891155585827,0.00037075635306087977
2021/08,0.7192189999999999,2427.57,3375.2862479995665,0.00029627116828762914
2021/09,0.710883,2427.57,3414.8657373998253,0.0002928372817261706
2021/10,0.9487708333333332,2427.57,2558.6473726971303,0.0003908315036572923
2021/11,1.020277833333333,2427.57,2379.322495000137,0.00042028770883366205
2021/12,,2427.57,,
2022/01,1.0392333333333337,2161.45,2079.8505308400413,0.0004808037814121695
2022/02,0.9992081428571428,2161.45,2163.1629160062034,0.00046228603153306475
2022/03,1.0154815714285714,2161.45,2128.4975137060233,0.00046981497209214716
2022/04,0.9581742857142858,2161.45,2255.8004657667407,0.0004433016196138175
2022/05,0.995335,2161.45,2171.5804226717637,0.0004604941127483865
2022/06,0.922447,2161.45,2343.1698514928225,0.00042677230562816634
2022/07,0.880945,2161.45,2453.558394678442,0.00040757130629901227
2022/08,0.8035967500000001,2161.45,2689.7196883884853,0.00037178595387355715
2022/09,0.9037228,2161.45,2391.7179028790683,0.00041810950981979695
2022/10,0.9038586666666668,2161.45,2391.358383464081,0.00041817236885732583
2022/11,0.9437794285714284,2161.45,2290.206731112718,0.00043664180460867866
2022/12,0.925775,2161.45,2334.7465636898814,0.0004283120127692059
2023/01,0.9021773333333334,2449.18,2714.7434429003606,0.0003683589337383669
2023/02,0.9641458571428572,2449.18,2540.2588019803165,0.0003936606771012573
2023/03,0.872970875,2449.18,2805.5689715879694,0.00035643393911431585
2023/04,0.932035142857143,2449.18,2627.7764511025484,0.00038054987500189575
2023/05,0.908810875,2449.18,2694.9281389265943,0.00037106740827542285
2023/06,1.042937714285714,2449.18,2348.347333164945,0.0004258313861315681
