Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,,3006.82,,
2021/02,8.637,3006.82,348.13245339817064,0.0028724699183855368
2021/03,7.478419000000001,3006.82,402.06626561041844,0.0024871522073153696
2021/04,4.4669085,3006.82,673.1322121328432,0.0014855922536101262
2021/05,1.9687923333333333,3006.82,1527.2408110758931,0.0006547755879411914
2021/06,1.6502336666666666,3006.82,1822.0571187797448,0.000548830214867091
2021/07,2.838928,3006.82,1059.1392243832884,0.0009441629362582396
2021/08,1.543486,3006.82,1948.0707955886871,0.0005133283668460366
2021/09,0.2963873333333333,3006.82,10144.900479327729,9.85716914658454e-05
2021/10,0.115145,3006.82,26113.33535976378,3.829461025269221e-05
2021/11,0.103313,3006.82,29103.98497768916,3.435955594282331e-05
2021/12,0.0951,3006.82,31617.45531019979,3.162809878875357e-05
2022/01,,3083.16,,
2022/02,,3083.16,,
2022/03,,3083.16,,
2022/04,,3083.16,,
2022/05,,3083.16,,
2022/06,,3083.16,,
2022/07,,3083.16,,
2022/08,,3083.16,,
2022/09,,3083.16,,
2022/10,,3083.16,,
2022/11,,3083.16,,
2022/12,,3083.16,,
2023/01,,3371.04,,
2023/02,,3371.04,,
2023/03,,3371.04,,
2023/04,,3371.04,,
2023/05,,3371.04,,
2023/06,,3371.04,,
