Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,2.8601305454545454,2940.24,1028.0090203129953,0.0009727541103632852
2021/02,2.964725,2940.24,991.7412238909172,0.0010083275514923952
2021/03,3.0788445,2940.24,954.9816497715294,0.001047140539547792
2021/04,3.1367393,2940.24,937.3555526275327,0.0010668310410034555
2021/05,3.122890636363636,2940.24,941.5123173905575,0.0010621209956886636
2021/06,3.2325200000000005,2940.24,909.581379233539,0.0010994068511414037
2021/07,3.197223181818181,2940.24,919.6230080904013,0.0010874021106502126
2021/08,3.1999892727272727,2940.24,918.8280801623141,0.0010883428811006152
2021/09,3.1929606363636367,2940.24,920.850688390743,0.0010859523836025755
2021/10,3.2654415454545456,2940.24,900.4111569820558,0.0011106037416858984
2021/11,3.323140727272727,2940.24,884.7774564193763,0.0011302277117761568
2021/12,2.906723,2940.24,1011.530854505228,0.0009886005904279924
2022/01,3.0099594,2734.37,908.440824816441,0.0011007871648679587
2022/02,3.603103636363636,2734.37,758.8929644997975,0.001317708882252086
2022/03,3.971824545454545,2734.37,688.441790090975,0.0014525556327251049
2022/04,4.168933272727273,2734.37,655.8920042899136,0.001524641241941388
2022/05,4.043778363636364,2734.37,676.1918567517929,0.0014788702200639872
2022/06,3.81039,2734.37,717.6089586630239,0.0013935166052875068
2022/07,3.899931636363637,2734.37,701.132803073844,0.0014262633207516309
2022/08,3.945398818181818,2734.37,693.0528765302607,0.001442891349079246
2022/09,3.958596454545455,2734.37,690.7422950021243,0.001447717922060824
2022/10,3.919497909090909,2734.37,697.6327232265858,0.0014334189992908455
2022/11,3.9301360909090906,2734.37,695.7443550936948,0.0014373095414699148
2022/12,3.938916727272727,2734.37,694.1934012129408,0.0014405207514976857
2023/01,3.983207909090909,2926.48,734.7043053717758,0.0013610917925599728
2023/02,4.0107550909090905,2926.48,729.6581151597254,0.0013705048696417165
2023/03,4.0482949090909095,2926.48,722.8919991545711,0.0013833325049516516
2023/04,4.003173,2926.48,731.0401024387404,0.0013679140127388536
2023/05,4.009069727272728,2926.48,729.9648544628365,0.0013699289683417374
2023/06,3.962493636363636,2926.48,738.5450346579279,0.0013540135713770933
