Year/Month,Fraud
2021/01,-0.2541777107211244
2021/02,-0.28148491781645063
2021/03,-0.289367044801529
2021/04,-0.23439812355915046
2021/05,-0.313568507638612
2021/06,-0.2626928364105277
2021/07,-0.20405383629511056
2021/08,-0.17565127258371638
2021/09,-0.16404363137126832
2021/10,-0.1303887526632254
2021/11,-0.15043392642141976
2021/12,-0.17315156513030328
2022/01,-0.14058430029221472
2022/02,-0.11109981657577389
2022/03,-0.11079241876964249
2022/04,0.09208046732094931
2022/05,0.16170092799443891
2022/06,0.07926618597042966
2022/07,-0.025918057236016274
2022/08,-0.07560805593247288
2022/09,-0.10502715410355049
2022/10,-0.16699196452828116
2022/11,-0.09805308220155862
2022/12,-0.0585068031253708
2023/01,-0.07795769337915283
2023/02,-0.0075024774750283825
2023/03,0.02736745297911192
2023/04,-0.10925731002005479
2023/05,-0.15824570899318594
2023/06,-0.17075880864926618
