Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,2.79816025,651.85,232.9566364185182,0.004292644396717036
2021/02,2.90080825,651.85,224.71323294119838,0.004450116207716499
2021/03,2.87951675,651.85,226.37479014490887,0.004417453018332438
2021/04,2.9475045,651.85,221.15318229369964,0.004521752703842909
2021/05,3.12834425,651.85,208.36901181831252,0.004799178108460535
2021/06,3.0810825,651.85,211.56525344582627,0.004726674081460458
2021/07,3.110698,651.85,209.5510396701962,0.004772107079849658
2021/08,3.22123175,651.85,202.36047903104148,0.0049416763826033595
2021/09,3.0559535,651.85,213.30494721205673,0.004688123801488073
2021/10,3.2159365,651.85,202.69367880864561,0.004933552964639105
2021/11,3.3419204,651.85,195.05252129883166,0.005126824269387128
2021/12,3.308465,651.85,197.02490429851912,0.005075500498580961
2022/01,3.33170025,716.15,214.95030953039668,0.00465223800879704
2022/02,3.3816477500000004,716.15,211.77545768922855,0.004721982475738323
2022/03,3.45081925,716.15,207.53042918721403,0.004818570481044474
2022/04,3.911706,716.15,183.07868740646663,0.005462132234866997
2022/05,4.22959375,716.15,169.31886188833147,0.005906016546812819
2022/06,4.0750655,716.15,175.73950651836148,0.005690240173148084
2022/07,3.98265025,716.15,179.817446937501,0.005561195629407247
2022/08,3.7950345,716.15,188.70711188528063,0.005299217342735461
2022/09,3.80871075,716.15,188.02950578486434,0.005318314249808001
2022/10,3.825824,716.15,187.18843313231346,0.0053422104307756756
2022/11,3.81606175,716.15,187.66729862272277,0.005328578859177546
2022/12,4.323621285714286,716.15,165.63661631656714,0.006037312414597901
2023/01,4.397855285714286,811.59,184.54222507873723,0.005418814038756374
2023/02,4.580199142857143,811.59,177.19535214220565,0.005643488883373554
2023/03,4.743672285714285,811.59,171.08896886577267,0.005844912191764666
2023/04,5.640461714285714,811.59,143.88715695817405,0.006949890602749805
2023/05,5.193290625,811.59,156.27663818641,0.00639890908586848
2023/06,5.226114666666667,811.59,155.29510004372912,0.006439353203793376
