Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,,880.52,,
2021/02,1.3855470173745177,880.52,635.5035151881768,0.0015735554188144707
2021/03,1.581881717402566,880.52,556.6282170868028,0.0017965312740228115
2021/04,1.652855684569174,880.52,532.7264855730659,0.0018771358794452983
2021/05,1.2809657664852352,880.52,687.3876125636095,0.0014547832717998856
2021/06,1.2447663285959958,880.52,707.3777461454644,0.0014136718400445144
2021/07,1.1963621813725491,880.52,735.9978555906931,0.0013586996108805583
2021/08,1.3905096139814537,880.52,633.2354635641838,0.0015791914027863691
2021/09,1.5205717545239967,880.52,579.0716533963503,0.0017269020062281343
2021/10,1.4831639917114063,880.52,593.6767646199244,0.0016844182888649962
2021/11,1.4822466242738848,880.52,594.0441931728767,0.001683376441504889
2021/12,1.62515867116475,880.52,541.805557588375,0.0018456805877944285
2022/01,,792.43,,
2022/02,,792.43,,
2022/03,,792.43,,
2022/04,,792.43,,
2022/05,,792.43,,
2022/06,,792.43,,
2022/07,,792.43,,
2022/08,,792.43,,
2022/09,,792.43,,
2022/10,,792.43,,
2022/11,,792.43,,
2022/12,,792.43,,
2023/01,,893.56,,
2023/02,,893.56,,
2023/03,,893.56,,
2023/04,,893.56,,
2023/05,,893.56,,
2023/06,,893.56,,
