Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,0.813640405748481,981.86,1206.7493121814312,0.0008286725253584838
2021/02,0.3049371610594129,981.86,3219.8765036993896,0.00031057091750291574
2021/03,0.2419483608050268,981.86,4058.138673612376,0.00024641839040700993
2021/04,0.1859698769958604,981.86,5279.672255856016,0.00018940569632723648
2021/05,0.2059532531044882,981.86,4767.392528157173,0.0002097582680875972
2021/06,0.252253173805827,981.86,3892.3593514656473,0.0002569135862605942
2021/07,0.311231994702989,981.86,3154.7527783478567,0.00031698204907317645
2021/08,0.3815707964298928,981.86,2573.20531127282,0.0003886203699406155
2021/09,0.4332465435616437,981.86,2266.2846699902125,0.00044125083368468386
2021/10,0.3892092402151315,981.86,2522.7047524804057,0.0003963999350366972
2021/11,0.4277915810170704,981.86,2295.183083467041,0.0004356950899487405
2021/12,0.533167559945504,981.86,1841.5599030450346,0.0005430179047374412
2022/01,0.8923547222370967,976.04,1093.7802822997426,0.000914260401455982
2022/02,0.6663635169454419,976.04,1464.7260469392004,0.0006827215246766956
2022/03,0.7086453333333333,976.04,1377.332149227446,0.0007260412824611014
2022/04,0.7796484678395929,976.04,1251.8975413427136,0.0007987874142858826
2022/05,0.6641705248594127,976.04,1469.562354045449,0.0006804746986387984
2022/06,0.6228103389598539,976.04,1567.1544593014778,0.0006380991956885517
2022/07,0.5239025542024172,976.04,1863.0182123962181,0.0005367634053956981
2022/08,0.4224504148196235,976.04,2310.4250008057074,0.0004328208012167775
2022/09,0.4861610382361149,976.04,2007.647514373549,0.0004980954041188014
2022/10,0.8285424362839134,976.04,1178.020530098164,0.0008488816403876004
2022/11,0.7907274000000001,976.04,1234.3571248447947,0.0008101383140035245
2022/12,0.5960596566186107,976.04,1637.4871024437073,0.0006106918329357513
2023/01,0.7137173693118039,1076.99,1508.9866749893993,0.0006626963753719197
2023/02,0.7431588650861577,1076.99,1449.205614838679,0.0006900332083734832
2023/03,0.8297875625000001,1076.99,1297.9105118847813,0.0007704691431675318
2023/04,0.8566355224460086,1076.99,1257.232477267343,0.0007953978425482211
2023/05,0.7835835119966792,1076.99,1374.4418859142154,0.000727568047982506
2023/06,0.8291266033581064,1076.99,1298.9451739191625,0.0007698554335305865
