Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,2.024462441412936,1575.22,778.0929731156704,0.0012851934595884615
2021/02,2.0315067779027287,1575.22,775.394902509857,0.0012896654295290364
2021/03,2.0181969963917297,1575.22,780.508544416767,0.0012812159548455007
2021/04,2.013874280242975,1575.22,782.1838808179967,0.0012784717564803488
2021/05,1.9252339872032944,1575.22,818.1966506254417,0.0012222000655167497
2021/06,1.86357761144536,1575.22,845.2666475094029,0.0011830586276490647
2021/07,1.9061860752719688,1575.22,826.3726298468802,0.0012101078422518561
2021/08,1.9056930371460992,1575.22,826.5864277696033,0.0012097948458920653
2021/09,1.9347394279764687,1575.22,814.1768225851025,0.0012282344231132594
2021/10,2.067277548632862,1575.22,761.9779942184005,0.001312373858021649
2021/11,2.145908546901384,1575.22,734.0573773633373,0.001362291328767654
2021/12,2.187644974503288,1575.22,720.0528506037224,0.0013887869469047423
2022/01,2.2987406639627856,1682.61,731.9703463631945,0.0013661755629425629
2022/02,2.3806538933862176,1682.61,706.7848059201385,0.0014148578062570755
2022/03,2.472189622914108,1682.61,680.6152668890396,0.001469258843650108
2022/04,2.605867849911488,1682.61,645.7004333727638,0.001548705790356344
2022/05,2.739771441548151,1682.61,614.1424698730397,0.0016282866745996702
2022/06,2.757691363409863,1682.61,610.151673361832,0.001638936749103989
2022/07,2.8822740415923804,1682.61,583.7786330235283,0.0017129780766739651
2022/08,3.213790599857267,1682.61,523.5593134396277,0.001910003268646488
2022/09,3.526200348647908,1682.61,477.17368091270896,0.0020956730012587042
2022/10,3.793653953632236,1682.61,443.532810468647,0.0022546246329406315
2022/11,4.129654255688631,1682.61,407.44573172976686,0.0024543145801395635
2022/12,4.065239685676442,1682.61,413.9017942603843,0.0024160320488267883
2023/01,4.0026309335490815,1893.12,472.96891255507154,0.0021143038653382152
2023/02,3.973710077702507,1893.12,476.41120337962633,0.002099027044087278
2023/03,4.794838570242719,1893.12,394.82455400040055,0.002532770542935852
2023/04,4.543924276851931,1893.12,416.6266611536866,0.002400230453881387
2023/05,4.5142621135269705,1893.12,419.3642177593704,0.0023845620528687938
2023/06,4.480430865892296,1893.12,422.5307914940849,0.002366691422568192
