Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,1.3180574013118664,1575.22,1195.107283212536,0.0008367449634412123
2021/02,1.2438066079543195,1575.22,1266.4509015519334,0.0007896081867639564
2021/03,1.1520678641824833,1575.22,1367.2979248646857,0.0007313695002491609
2021/04,1.0863571640211642,1575.22,1450.001944267854,0.00068965424767408
2021/05,1.3121637710240963,1575.22,1200.4751501183407,0.0008330034985742286
2021/06,1.2586500768458668,1575.22,1251.5154362421733,0.0007990312952132825
2021/07,1.1824264606709318,1575.22,1332.1927852546446,0.0007506421075601706
2021/08,1.0811012877435378,1575.22,1457.0512660176191,0.0006863176494353409
2021/09,1.0150332761688787,1575.22,1551.8900089122978,0.0006443755641554061
2021/10,1.0956264048187976,1575.22,1437.7346083225523,0.0006955386579771699
2021/11,1.1275013175747186,1575.22,1397.08927647937,0.0007157738713162089
2021/12,1.0412908541895665,1575.22,1512.7569724272562,0.000661044713874612
2022/01,1.2396706615723778,1682.61,1357.304042241191,0.0007367546024167085
2022/02,1.1855147580189065,1682.61,1419.307510614023,0.0007045689482523619
2022/03,1.3360834883397148,1682.61,1259.3599237506457,0.0007940541708058997
2022/04,1.2461418471283785,1682.61,1350.2555939979247,0.0007406005236676226
2022/05,1.2743396067379849,1682.61,1320.3780147013504,0.0007573588691009711
2022/06,1.312788533180537,1682.61,1281.706807663443,0.0007802096345442716
2022/07,1.245749136377292,1682.61,1350.6812494312649,0.0007403671298621142
2022/08,1.402013533446602,1682.61,1200.1382011367616,0.0008332373713734033
2022/09,1.1075524813600983,1682.61,1519.2146903356838,0.0006582348145797888
2022/10,1.1186151994322484,1682.61,1504.1901816227835,0.0006648095514897977
2022/11,1.147913535624665,1682.61,1465.7985534462462,0.0006822219858580806
2022/12,1.0273375013678565,1682.61,1637.8356652606137,0.0006105618660104579
2023/01,1.2749009272204184,1893.12,1484.915384074152,0.0006734390462413468
2023/02,1.3333675572916668,1893.12,1419.8035565266798,0.0007043227884611999
2023/03,1.3517471214187222,1893.12,1400.4986361747021,0.0007140313986533988
2023/04,1.2397121282051282,1893.12,1527.0641925080497,0.0006548513185667725
2023/05,1.5133638619281045,1893.12,1250.9351172084064,0.0007994019723673642
2023/06,1.204400810993925,1893.12,1571.8355407264407,0.0006361988732853306
