Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,1.1308503333333333,2698.41,2386.1778349094825,0.0004190802484920132
2021/02,1.282725,2698.41,2103.654329649769,0.0004753632694809165
2021/03,2.093248714285714,2698.41,1289.101472550426,0.0007757341227929463
2021/04,2.002820875,2698.41,1347.3047109118033,0.0007422225958990665
2021/05,1.7024704999999998,2698.41,1584.9966269606434,0.0006309161691514633
2021/06,0.81752725,2698.41,3300.6973162056674,0.0003029662838486368
2021/07,0.935031,2698.41,2885.90431761086,0.00034651183474712887
2021/08,1.29178,2698.41,2088.9083280434747,0.0004787189493071846
2021/09,1.1712515,2698.41,2303.8689811709955,0.0004340524605230487
2021/10,1.186724,2698.41,2273.8311519780505,0.00043978639272756917
2021/11,1.2284678333333334,2698.41,2196.565450703023,0.00045525618172677005
2021/12,1.209042,2698.41,2231.857950344157,0.00044805718923365985
2022/01,1.1681026666666663,2283.0,1954.4514922775058,0.0005116525040151845
2022/02,1.2776735714285716,2283.0,1786.8413740822464,0.000559646768037044
2022/03,2.018316875,2283.0,1131.1405202416493,0.0008840634581690757
2022/04,1.550783,2283.0,1472.1595477897295,0.0006792742006132282
2022/05,1.195795125,2283.0,1909.1899208068771,0.000523782358738502
2022/06,1.06048,2283.0,2152.7987326493662,0.0004645116075339466
2022/07,1.03246125,2283.0,2211.221002241004,0.0004522388304862024
2022/08,1.7771131666666669,2283.0,1284.6677650147772,0.0007784113739232006
2022/09,1.676219142857143,2283.0,1361.9937522659413,0.0007342177585883237
2022/10,1.563139875,2283.0,1460.5218870768042,0.0006846867608409987
2022/11,1.298057,2283.0,1758.7825496106873,0.0005685751204555409
2022/12,1.3690246666666666,2283.0,1667.6105665493246,0.0005996603883778654
2023/01,1.4186885,2409.01,1698.054224024513,0.0005889093445025134
2023/02,1.236559,2409.01,1948.156133269824,0.0005133058808390168
2023/03,2.260459,2409.01,1065.7171839878538,0.0009383352497498972
2023/04,1.702777125,2409.01,1414.7535603051988,0.0007068368852765243
2023/05,1.8120238571428573,2409.01,1329.4582135350315,0.0007521861084606777
2023/06,1.19726675,2409.01,2012.09129043298,0.0004969953424850872
