Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,2.2466635,2940.24,1308.71401079868,0.0007641088822681142
2021/02,2.318696875,2940.24,1268.0570848658256,0.0007886080302968466
2021/03,2.38143175,2940.24,1234.6522212950256,0.0008099446813865536
2021/04,2.377904125,2940.24,1236.4838300619035,0.0008087449068783502
2021/05,2.394272375,2940.24,1228.0307080768118,0.0008143118844039942
2021/06,2.394820875,2940.24,1227.7494449349995,0.0008144984338013224
2021/07,2.380901125,2940.24,1234.9273848992784,0.0008097642114249176
2021/08,2.5893,2940.24,1135.534700498204,0.0008806423965390582
2021/09,2.466433375,2940.24,1192.1019354516316,0.0008388544387532991
2021/10,2.55524,2940.24,1150.6707784787338,0.0008690583081653199
2021/11,2.697944125,2940.24,1089.8075956261696,0.0009175931641634697
2021/12,2.792522,2940.24,1052.897703223108,0.0009497598835469214
2022/01,2.924000125,2734.37,935.1470188463142,0.0010693505725267612
2022/02,3.065074375,2734.37,892.1055953169163,0.0011209435354396077
2022/03,3.251971,2734.37,840.8346814900871,0.0011892944261383794
2022/04,3.38587625,2734.37,807.5811985154508,0.0012382655785427722
2022/05,3.523139125,2734.37,776.1175199120188,0.0012884646646211012
2022/06,3.5791375,2734.37,763.9745609102752,0.0013089441077835113
2022/07,3.57275225,2734.37,765.3399420572753,0.0013066089263706084
2022/08,3.58942875,2734.37,761.784169695526,0.001312707771808497
2022/09,3.606483375,2734.37,758.1817842152121,0.0013189449032135372
2022/10,3.609585125,2734.37,757.5302715710299,0.0013200792595735034
2022/11,3.522881625,2734.37,776.1742491134654,0.0012883704930203301
2022/12,3.479410875,2734.37,785.8715449925126,0.001272472589664164
2023/01,3.3220581250000003,2926.48,880.9237797427159,0.001135171989899128
2023/02,3.166554125,2926.48,924.1844239753835,0.0010820351155654574
2023/03,3.12261225,2926.48,937.1896878967282,0.0010670198497854076
2023/04,3.077400875,2926.48,950.958331029915,0.001051570786405511
2023/05,3.036839875,2926.48,963.6596331902418,0.0010377107907793663
2023/06,2.947625375,2926.48,992.826301748064,0.00100722553203849
