Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,2.2623116666666667,3006.82,1329.0918507396932,0.0007523934477842593
2021/02,2.3408333333333338,3006.82,1284.508365966536,0.000778507969660084
2021/03,2.345053666666667,3006.82,1282.196668988812,0.0007799115566168466
2021/04,2.311,3006.82,1301.0904370402425,0.0007685860809759147
2021/05,2.589247,3006.82,1161.2719837080049,0.000861124709826328
2021/06,2.5778333333333334,3006.82,1166.4136548781275,0.0008573287836762205
2021/07,2.18870625,3006.82,1373.7887393523001,0.0007279139589333581
2021/08,2.4892473333333336,3006.82,1207.9233588948305,0.0008278670932524506
2021/09,2.420166666666667,3006.82,1242.4020384271055,0.0008048924334235726
2021/10,2.6680643333333336,3006.82,1126.9668285110067,0.0008873375637162629
2021/11,2.8922776666666667,3006.82,1039.6028136072227,0.0009619058229846371
2021/12,2.814086,3006.82,1068.4890227235414,0.0009359010516093414
2022/01,2.788494666666667,3083.16,1105.6718296275506,0.0009044274921400988
2022/02,2.8395833333333336,3083.16,1085.7790168745414,0.0009209977209529618
2022/03,3.8906183333333337,3083.16,792.4601530776383,0.0012618931010175709
2022/04,3.906333,3083.16,789.2721895445166,0.0012669900361966294
2022/05,3.9133333333333336,3083.16,787.8603066439522,0.0012692605422142652
2022/06,3.691777666666667,3083.16,835.1423835292355,0.001197400610628922
2022/07,3.3525270000000003,3083.16,919.6525486595633,0.0010873671817226483
2022/08,3.380134333333333,3083.16,912.1412630247536,0.001096321414825482
2022/09,3.3287223333333333,3083.16,926.2292529255719,0.001079646315252317
2022/10,3.458387,3083.16,891.5023101810178,0.0011217020848739605
2022/11,3.353778,3083.16,919.3095070693408,0.0010877729342622505
2022/12,3.062258,3083.16,1006.8256822253383,0.0009932205918602992
2023/01,2.963011,3371.04,1137.707554916266,0.0008789604988371541
2023/02,2.949226,3371.04,1143.0253225761608,0.0008748712563481893
2023/03,2.7080106666666666,3371.04,1244.840000630229,0.0008033160884079295
2023/04,2.538000333333333,3371.04,1328.2267759092756,0.0007528834820510386
2023/05,2.3798926666666667,3371.04,1416.467241239731,0.0007059817346180011
2023/06,2.3529446666666662,3371.04,1432.6898748433525,0.0006979877624313761
