Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,1.811107309896883,2940.24,1623.4488061159693,0.0006159726110442968
2021/02,1.8254641931042728,2940.24,1610.6807304721806,0.0006208555060485786
2021/03,1.80664852157277,2940.24,1627.4554595934283,0.0006144561401697718
2021/04,1.8203126137566137,2940.24,1615.2390406899235,0.0006191034112033759
2021/05,1.8170353005340456,2940.24,1618.1523821446026,0.0006179887698058818
2021/06,1.7892129345903167,2940.24,1643.3147464771923,0.0006085261524876598
2021/07,1.827251301810776,2940.24,1609.1054345323328,0.0006214633165356489
2021/08,1.8298191542846975,2940.24,1606.8473177336377,0.0006223366644507583
2021/09,1.8540852377560717,2940.24,1585.8170596074965,0.0006305897606168449
2021/10,1.918961037103929,2940.24,1532.2041162635442,0.0006526545578265479
2021/11,1.9726234586444809,2940.24,1490.5226778659683,0.0006709055922797054
2021/12,2.0209274129893675,2940.24,1454.8963911824917,0.0006873341676153537
2022/01,2.1229760926118493,2734.37,1287.9890685137045,0.0007764041050084112
2022/02,2.1834432929912504,2734.37,1252.320135254805,0.0007985178644408952
2022/03,2.2656773411207585,2734.37,1206.8664634512318,0.000828592085606834
2022/04,2.293095562788866,2734.37,1192.43613060524,0.0008386193392952914
2022/05,2.504190647353316,2734.37,1091.9176632537785,0.000915819968531441
2022/06,2.554113862519624,2734.37,1070.5748244530312,0.0009340776348919948
2022/07,2.418739986686236,2734.37,1130.4935689867966,0.00088456938405784
2022/08,2.590705764911255,2734.37,1055.45370571778,0.0009474598408083965
2022/09,2.7959768779228127,2734.37,977.9658843357167,0.0010225305565533607
2022/10,3.0453990408227853,2734.37,897.8691998475334,0.0011137479714971952
2022/11,3.383222907366072,2734.37,808.2145560219025,0.0012372952114622644
2022/12,3.533687719151428,2734.37,773.8006913232914,0.0012923224432507044
2023/01,3.5484039671181176,2926.48,824.731351649564,0.0012125160490138725
2023/02,3.5742077955004388,2926.48,818.7772416825172,0.001221333409249487
2023/03,4.743819922433036,2926.48,616.9036868707806,0.0016209985793284205
2023/04,4.61921486703668,2926.48,633.5448954504678,0.0015784201043699871
2023/05,4.571720482240341,2926.48,640.1266244006891,0.0015621909195485159
2023/06,4.295206153164263,2926.48,681.3363307006982,0.001467703914998313
