Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,0.658976,948.59,1439.4909678045938,0.0006946900135991313
2021/02,0.6896615714285714,948.59,1375.442737856311,0.0007270386272557916
2021/03,1.0151274444444445,948.59,934.4540975533778,0.0010701435229598082
2021/04,1.0184263999999998,948.59,931.4271507494309,0.0010736212694630977
2021/05,1.0746534444444444,948.59,882.693862755342,0.0011328956076328493
2021/06,0.7984060000000001,948.59,1188.1047988116322,0.0008416765936811478
2021/07,1.085615166666667,948.59,873.781086637361,0.0011444514138528414
2021/08,1.0831873333333333,948.59,875.7395612085568,0.00114189200111042
2021/09,0.953374375,948.59,994.9816408690448,0.0010050436700787485
2021/10,0.968597,948.59,979.34435064325,0.0010210913039353144
2021/11,0.8864365555555556,948.59,1070.1160664628628,0.0009344780733041203
2021/12,0.7910629,948.59,1199.1334696646752,0.0008339355253586902
2022/01,0.7956387142857143,926.09,1163.9579414274713,0.0008591375722507686
2022/02,0.7000688333333334,926.09,1322.8556334817551,0.0007559403873633592
2022/03,0.8923498571428572,926.09,1037.8104423809432,0.000963567101623878
2022/04,1.5775371666666669,926.09,587.0479755204922,0.001703438290734882
2022/05,1.4100754,926.09,656.7662977454964,0.0015226116252200108
2022/06,1.361011,926.09,680.442700316162,0.0014696314613050568
2022/07,1.2381864,926.09,747.9406977818526,0.0013370043948212377
2022/08,1.1840045,926.09,782.1676353426022,0.0012784983100994503
2022/09,1.1190007777777775,926.09,827.6044292293712,0.0012083067280477895
2022/10,1.1952286666666667,926.09,774.8224468065525,0.0012906182624438948
2022/11,1.16484025,926.09,795.0360575194754,0.0012578045870271786
2022/12,1.157192,926.09,800.2907037034477,0.0012495459404593505
2023/01,0.8579969999999999,1073.52,1251.1931859901608,0.0007992370892018778
2023/02,0.87264725,1073.52,1230.187799251072,0.0008128840170653551
2023/03,1.092721,1073.52,982.4282685150189,0.0010178860198226396
2023/04,2.0889334,1073.52,513.9081983178592,0.001945872829570013
2023/05,1.6352780000000002,1073.52,656.4755350466403,0.0015232860123705198
2023/06,1.4896646666666669,1073.52,720.6454069976373,0.0013876450058374944
