Year/Month,Fraud
2021/01,0.059895394763044396
2021/02,0.014490133446941137
2021/03,-0.01264520320239744
2021/04,-0.0652169064616647
2021/05,-0.09854063075491028
2021/06,-0.11556777361835432
2021/07,-0.08794129569871861
2021/08,-0.07839738501834691
2021/09,-0.08933075029293683
2021/10,-0.10971603288328921
2021/11,-0.135846131824614
2021/12,0.0030397613801460017
2022/01,-0.009465238275343573
2022/02,-0.14306790282709397
2022/03,-0.18476814023461513
2022/04,-0.15884629242810996
2022/05,-0.09989635801598262
2022/06,0.008271280307357496
2022/07,-0.029862164697341348
2022/08,-0.038402513474851345
2022/09,-0.03646043306321201
2022/10,-0.005011716948075455
2022/11,0.01282153980459334
2022/12,-0.12087177678827074
2023/01,-0.10123905321202231
2023/02,0.06894461500608258
2023/03,0.15547654755272655
2023/04,0.14889191223707324
2023/05,0.07437533258354179
2023/06,0.013612044515838525
