Year/Month,Fraud
2021/01,1.7023095802527073
2021/02,1.5964729345223667
2021/03,-0.07096735270590808
2021/04,-0.19050235573679195
2021/05,-0.1726669190879226
2021/06,-0.14425119998914
2021/07,-0.11076096112320162
2021/08,-0.11790049276330097
2021/09,-0.1586550595475051
2021/10,-0.2129164613853502
2021/11,-0.28635897479266287
2021/12,-0.3198192426045926
2022/01,-0.7088546993639978
2022/02,-0.7048855173733491
2022/03,-0.29114416125669595
2022/04,-0.33683214470582634
2022/05,-0.3135076854293434
2022/06,-0.2872945888130443
2022/07,-0.2838552456369047
2022/08,-0.2589774937559198
2022/09,-0.22942375064054846
2022/10,-0.17316511231635354
2022/11,-0.029288592930281913
2022/12,0.08607752458233914
2023/01,0.25969405275832846
2023/02,0.37202328420772535
2023/03,0.5142596195614112
2023/04,0.6673130171520906
2023/05,0.6534182813079544
2023/06,0.6271958583360502
