Year/Month,Fraud
2021/01,-0.10370122690924133
2021/02,-0.12138660717652414
2021/03,-0.1324424039874728
2021/04,-0.09096149966767741
2021/05,-0.08148069101797994
2021/06,-0.12194380282156339
2021/07,-0.109190929427045
2021/08,-0.14186568446518355
2021/09,-0.18681924179123927
2021/10,-0.19324188672664608
2021/11,-0.19587932806705324
2021/12,-0.1787538242539588
2022/01,-0.13141846864959292
2022/02,-0.07681687647245716
2022/03,-0.1750540874890775
2022/04,-0.2686515047347516
2022/05,-0.27587035386150793
2022/06,-0.25216137987930226
2022/07,-0.242482248774488
2022/08,-0.2132684882113272
2022/09,-0.14593525883698535
2022/10,-0.10123873228452974
2022/11,-0.029525322948507748
2022/12,0.016332605136736504
2023/01,0.05660132337051845
2023/02,0.059190251199384834
2023/03,0.2600576915893172
2023/04,0.512999680778342
2023/05,0.7215649611552881
2023/06,0.7469349720567834
